 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received,Date resolved,Resolution time(in days),Year,QTR (US FLY)
1379997,"CashCall, Inc.",Consumer Loan,Taking out the loan or lease,FL,Web,05/18/2015,05/19/2015,Yes,No,Florida,5/18/2015,5/19/2015,1,2015,Q2
338072,Amex,Credit card,Billing disputes,VA,Web,02/28/2013,02/28/2013,Yes,No,Virginia,2/28/2013,2/28/2013,0,2013,Q1
1030017,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",FL,Web,09/16/2014,09/22/2014,Yes,No,Florida,9/16/2014,9/22/2014,6,2014,Q3
1326243,"Enova International, Inc.",Payday loan,Charged fees or interest I didn't expect,MD,Web,11/04/2015,11/04/2015,Yes,No,Maryland,04/11/2015,04/11/2015,0,2015,Q2
2025196,"Incomm Holdings, Inc.",Prepaid card,Unauthorized transactions/trans. issues,CA,Web,07/22/2016,07/25/2016,Yes,No,California,7/22/2016,7/25/2016,3,2016,Q3
1584746,"SunTrust Banks, Inc.",Mortgage,"Application, originator, mortgage broker",TN,Web,09/29/2015,09/29/2015,Yes,No,Tennessee,9/29/2015,9/29/2015,0,2015,Q3
1131943,Discover,Credit card,APR or interest rate,NY,Web,11/25/2014,11/25/2014,Yes,No,New York,11/25/2014,11/25/2014,0,2014,Q4
1224201,JPMorgan Chase & Co.,Student loan,Dealing with my lender or servicer,SC,Web,04/02/2015,04/02/2015,Yes,No,South Carolina,02/04/2015,02/04/2015,0,2015,Q1
1407857,"EZCORP, Inc.",Debt collection,Communication tactics,TX,Web,05/06/2015,06/22/2015,No,Yes,Texas,06/05/2015,6/22/2015,17,2015,Q2
1626530,Citibank,Debt collection,False statements or representation,NC,Web,10/27/2015,10/27/2015,Yes,No,North Carolina,10/27/2015,10/27/2015,0,2015,Q4
371443,Quicken Loans,Mortgage,"Application, originator, mortgage broker",MD,Web,02/04/2013,02/04/2013,Yes,No,Maryland,04/02/2013,04/02/2013,0,2013,Q2
918867,Equifax,Credit reporting,Credit monitoring or identity protection,CA,Web,01/07/2014,01/07/2014,Yes,No,California,07/01/2014,07/01/2014,0,2014,Q3
1300773,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",CA,Web,03/25/2015,03/25/2015,Yes,No,California,3/25/2015,3/25/2015,0,2015,Q1
707306,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,FL,Email,10/02/2014,11/02/2014,Yes,Yes,Florida,02/10/2014,02/11/2014,1,2014,Q1
1328578,Banco Popular de Puerto Rico,Bank account or service,Deposits and withdrawals,,Email,04/14/2015,04/21/2015,Yes,No,#N/A,4/14/2015,4/21/2015,7,2015,Q2
1741675,Associated Bank,Bank account or service,"Account opening, closing, or management",WI,Phone,01/14/2016,01/20/2016,Yes,No,Wisconsin,1/14/2016,1/20/2016,6,2016,Q1
900637,Capital One,Credit card,Identity theft / Fraud / Embezzlement,GA,Web,06/18/2014,06/20/2014,Yes,Yes,Georgia,6/18/2014,6/20/2014,2,2014,Q2
2086524,Synchrony Financial,Credit card,Unsolicited issuance of credit card,NY,Web,08/29/2016,08/29/2016,Yes,No,New York,8/29/2016,8/29/2016,0,2016,Q3
1790269,NCSPLUS INCORPORATED,Debt collection,"Loan modification,collection,foreclosure",OH,Web,02/18/2016,02/18/2016,Yes,No,Ohio,2/18/2016,2/18/2016,0,2016,Q1
2005535,"Big Picture Loans, LLC",Payday loan,Charged fees or interest I didn't expect,IN,Web,11/07/2016,11/07/2016,Yes,No,Indiana,07/11/2016,07/11/2016,0,2016,Q3
555665,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",GA,Web,08/10/2013,09/10/2013,Yes,No,Georgia,10/08/2013,10/09/2013,1,2013,Q4
481253,Bank of America,Mortgage,"Loan servicing, payments, escrow account",NH,Web,06/08/2013,07/08/2013,Yes,No,New Hampshire,08/06/2013,08/07/2013,1,2013,Q3
1420515,"United Shore Financial Services, LLC",Mortgage,"Loan servicing, payments, escrow account",FL,Web,06/14/2015,06/14/2015,Yes,No,Florida,6/14/2015,6/14/2015,0,2015,Q2
1606563,AES/PHEAA,Student loan,Can't repay my loan,WA,Email,10/14/2015,10/16/2015,Yes,No,Washington,10/14/2015,10/16/2015,2,2015,Q4
854592,AES/PHEAA,Student loan,Dealing with my lender or servicer,VA,Phone,05/15/2014,05/19/2014,Yes,No,Virginia,5/15/2014,5/19/2014,4,2014,Q2
859984,"Enova International, Inc.",Payday loan,Applied for loan/did not receive money,CA,Web,05/20/2014,05/20/2014,Yes,No,California,5/20/2014,5/20/2014,0,2014,Q2
222470,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",FL,Postal mail,04/01/2013,07/01/2013,Yes,Yes,Florida,01/04/2013,01/07/2013,3,2013,Q1
1448681,JPMorgan Chase & Co.,Mortgage,"Loan servicing, payments, escrow account",PA,Web,02/07/2015,02/07/2015,Yes,No,Pennsylvania,07/02/2015,07/02/2015,0,2015,Q3
876434,Ocwen,Mortgage,Credit decision / Underwriting,PA,Web,02/06/2014,02/06/2014,Yes,No,Pennsylvania,06/02/2014,06/02/2014,0,2014,Q2
840248,"CCS Financial Services, Inc.",Debt collection,"Loan modification,collection,foreclosure",NV,Web,06/05/2014,07/05/2014,Yes,No,Nevada,05/06/2014,05/07/2014,1,2014,Q2
666634,"Asset Recovery Solutions, LLC",Debt collection,Improper contact or sharing of info,NY,Web,01/13/2014,01/13/2014,Yes,No,New York,1/13/2014,1/13/2014,0,2014,Q1
1950659,Round Point Mortgage,Mortgage,"Loan servicing, payments, escrow account",VA,Web,01/06/2016,01/06/2016,Yes,Yes,Virginia,06/01/2016,06/01/2016,0,2016,Q2
319693,Capital One,Credit card,Credit reporting,TX,Web,02/18/2013,02/19/2013,Yes,No,Texas,2/18/2013,2/19/2013,1,2013,Q1
811013,Performant Financial Corporation,Debt collection,Communication tactics,TX,Web,04/16/2014,04/16/2014,Yes,No,Texas,4/16/2014,4/16/2014,0,2014,Q2
998492,Guild Mortgage,Mortgage,"Loan servicing, payments, escrow account",UT,Web,08/23/2014,08/23/2014,Yes,No,Utah,8/23/2014,8/23/2014,0,2014,Q3
1732252,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",FL,Web,07/01/2016,07/01/2016,Yes,No,Florida,01/07/2016,01/07/2016,0,2016,Q1
570267,PHH Mortgage,Mortgage,Credit decision / Underwriting,IL,Web,10/24/2013,12/23/2013,Yes,No,Illinois,10/24/2013,12/23/2013,60,2013,Q4
1258407,Bank of America,Debt collection,Communication tactics,FL,Email,02/26/2015,04/03/2015,Yes,No,Florida,2/26/2015,03/04/2015,6,2015,Q1
1662214,Synchrony Financial,Consumer Loan,Taking out the loan or lease,FL,Web,11/18/2015,11/19/2015,Yes,Yes,Florida,11/18/2015,11/19/2015,1,2015,Q4
1848145,"Prosper Marketplace, Inc.",Consumer Loan,Managing the loan or lease,NY,Phone,03/24/2016,03/24/2016,Yes,No,New York,3/24/2016,3/24/2016,0,2016,Q1
1856694,Moneyguard LLC,Payday loan,Can't stop charges to bank account,MO,Web,03/31/2016,06/22/2016,Yes,No,Missouri,3/31/2016,6/22/2016,83,2016,Q1
1629931,"Pine Court Holdings, LLC",Mortgage,"Application, originator, mortgage broker",OH,Web,10/28/2015,10/28/2015,Yes,No,Ohio,10/28/2015,10/28/2015,0,2015,Q4
1008733,Citibank,Debt collection,Communication tactics,OH,Web,08/30/2014,08/30/2014,Yes,No,Ohio,8/30/2014,8/30/2014,0,2014,Q3
446570,Swan Financial Corporation,Mortgage,"Application, originator, mortgage broker",KY,Web,01/07/2013,02/08/2013,Yes,No,Kentucky,07/01/2013,08/02/2013,32,2013,Q3
859888,"Portfolio Recovery Associates, Inc.",Debt collection,"Loan modification,collection,foreclosure",CA,Web,05/19/2014,05/19/2014,Yes,No,California,5/19/2014,5/19/2014,0,2014,Q2
2017587,Ocwen,Mortgage,"Loan servicing, payments, escrow account",FL,Web,07/19/2016,07/19/2016,Yes,No,Florida,7/19/2016,7/19/2016,0,2016,Q3
1872187,"Portfolio Recovery Associates, Inc.",Debt collection,Improper contact or sharing of info,MI,Web,10/04/2016,10/04/2016,Yes,Yes,Michigan,04/10/2016,04/10/2016,0,2016,Q2
1229667,Experian,Credit reporting,Unable to get credit report/credit score,WI,Web,06/02/2015,06/02/2015,Yes,No,Wisconsin,02/06/2015,02/06/2015,0,2015,Q1
1857086,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,MO,Phone,03/30/2016,03/30/2016,Yes,No,Missouri,3/30/2016,3/30/2016,0,2016,Q1
1407286,BOK Financial Corp,Bank account or service,"Account opening, closing, or management",CO,Web,05/06/2015,05/06/2015,Yes,No,Colorado,06/05/2015,06/05/2015,0,2015,Q2
1587958,Specialized Loan Servicing LLC,Mortgage,"Loan servicing, payments, escrow account",MI,Web,01/10/2015,01/10/2015,Yes,No,Michigan,10/01/2015,10/01/2015,0,2015,Q4
2024465,Experian,Credit reporting,Credit reporting company's investigation,FL,Web,07/21/2016,07/21/2016,Yes,No,Florida,7/21/2016,7/21/2016,0,2016,Q3
970980,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Improper use of my credit report,WV,Web,06/08/2014,06/08/2014,Yes,No,West Virginia,08/06/2014,08/06/2014,0,2014,Q3
813779,Encore Capital Group,Debt collection,False statements or representation,IN,Web,04/17/2014,04/17/2014,Yes,No,Indiana,4/17/2014,4/17/2014,0,2014,Q2
1957621,"Credit & Collection Recovery Services, Inc.",Debt collection,"Loan modification,collection,foreclosure",AL,Web,07/06/2016,07/06/2016,Yes,No,Alabama,06/07/2016,06/07/2016,0,2016,Q2
387811,M&T Bank Corporation,Bank account or service,"Account opening, closing, or management",PA,Email,04/19/2013,04/22/2013,Yes,Yes,Pennsylvania,4/19/2013,4/22/2013,3,2013,Q2
1486084,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",NV,Web,07/24/2015,07/24/2015,Yes,No,Nevada,7/24/2015,7/24/2015,0,2015,Q3
1452821,USAA Savings,Mortgage,"Loan servicing, payments, escrow account",CA,Web,06/07/2015,06/07/2015,Yes,No,California,07/06/2015,07/06/2015,0,2015,Q3
1111674,Amex,Credit card,Forbearance / Workout plans,RI,Web,11/11/2014,11/11/2014,Yes,No,Rhode Island,11/11/2014,11/11/2014,0,2014,Q4
883855,"Citizens Financial Group, Inc.",Bank account or service,Problems caused by my funds being low,RI,Web,06/06/2014,06/06/2014,Yes,No,Rhode Island,06/06/2014,06/06/2014,0,2014,Q2
2069860,Bank of America,Debt collection,"Loan modification,collection,foreclosure",TX,Email,08/18/2016,08/22/2016,Yes,No,Texas,8/18/2016,8/22/2016,4,2016,Q3
1833764,Bank of America,Bank account or service,Using a debit or ATM card,PA,Web,03/15/2016,03/15/2016,Yes,No,Pennsylvania,3/15/2016,3/15/2016,0,2016,Q1
1976942,Capital One,Credit card,Credit line increase/decrease,NY,Phone,06/21/2016,06/21/2016,Yes,No,New York,6/21/2016,6/21/2016,0,2016,Q2
1637606,Wells Fargo & Company,Consumer Loan,Taking out the loan or lease,FL,Postal mail,03/11/2015,04/11/2015,Yes,No,Florida,11/03/2015,11/04/2015,1,2015,Q4
1797290,"Business Revenue Systems, Inc.",Debt collection,"Loan modification,collection,foreclosure",IN,Web,02/22/2016,02/22/2016,Yes,No,Indiana,2/22/2016,2/22/2016,0,2016,Q1
1151172,Delbert Services,Consumer Loan,Managing the loan or lease,IL,Web,10/12/2014,10/12/2014,Yes,No,Illinois,12/10/2014,12/10/2014,0,2014,Q4
1198235,"Commonwealth Financial Systems, Inc.",Debt collection,"Loan modification,collection,foreclosure",TX,Web,01/18/2015,01/18/2015,Yes,Yes,Texas,1/18/2015,1/18/2015,0,2015,Q1
2085038,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",KY,Web,08/29/2016,08/29/2016,Yes,Yes,Kentucky,8/29/2016,8/29/2016,0,2016,Q3
943125,"Citizens Financial Group, Inc.",Credit card,Credit determination,CA,Web,07/18/2014,07/23/2014,Yes,Yes,California,7/18/2014,7/23/2014,5,2014,Q3
1980247,Ocwen,Mortgage,"Loan servicing, payments, escrow account",IN,Web,06/22/2016,06/22/2016,Yes,No,Indiana,6/22/2016,6/22/2016,0,2016,Q2
1301819,Bank of America,Bank account or service,Deposits and withdrawals,CA,Fax,03/26/2015,03/30/2015,Yes,Yes,California,3/26/2015,3/30/2015,4,2015,Q1
1639991,"I.C. System, Inc.",Debt collection,"Loan modification,collection,foreclosure",CA,Web,04/11/2015,04/11/2015,Yes,No,California,11/04/2015,11/04/2015,0,2015,Q4
831352,Bank of America,Mortgage,"Application, originator, mortgage broker",TX,Web,04/30/2014,04/30/2014,Yes,No,Texas,4/30/2014,4/30/2014,0,2014,Q2
1371702,"Valentine and Kebartas, Inc.",Debt collection,"Loan modification,collection,foreclosure",LA,Web,12/05/2015,12/05/2015,Yes,No,Louisiana,05/12/2015,05/12/2015,0,2015,Q2
450307,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",,Web,06/07/2013,08/07/2013,Yes,Yes,#N/A,07/06/2013,07/08/2013,2,2013,Q3
414197,Wells Fargo & Company,Mortgage,Credit decision / Underwriting,NE,Web,05/22/2013,05/23/2013,Yes,Yes,Nebraska,5/22/2013,5/23/2013,1,2013,Q2
1394214,JPMorgan Chase & Co.,Credit card,Billing disputes,IL,Phone,05/27/2015,05/29/2015,Yes,Yes,Illinois,5/27/2015,5/29/2015,2,2015,Q2
1984786,Citibank,Credit card,Billing disputes,NV,Web,06/24/2016,06/24/2016,Yes,No,Nevada,6/24/2016,6/24/2016,0,2016,Q2
767081,"Advance America, Cash Advance Centers, Inc.",Debt collection,Taking/threatening an illegal action,TX,Web,11/03/2014,11/03/2014,Yes,No,Texas,03/11/2014,03/11/2014,0,2014,Q1
2020879,"Select Portfolio Servicing, Inc",Mortgage,"Loan servicing, payments, escrow account",MA,Web,07/20/2016,07/20/2016,Yes,Yes,Massachusetts,7/20/2016,7/20/2016,0,2016,Q3
1441771,First Associates Loan Servicing LLC,Student loan,Can't repay my loan,TX,Web,06/28/2015,06/28/2015,Yes,No,Texas,6/28/2015,6/28/2015,0,2015,Q2
1723768,Ally Financial Inc.,Consumer Loan,Managing the loan or lease,KY,Web,12/31/2015,12/31/2015,Yes,No,Kentucky,12/31/2015,12/31/2015,0,2015,Q4
692391,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Improper use of my credit report,TX,Web,01/30/2014,01/30/2014,Yes,No,Texas,1/30/2014,1/30/2014,0,2014,Q1
1341628,BBVA Compass,Bank account or service,Deposits and withdrawals,TX,Email,04/22/2015,04/27/2015,Yes,No,Texas,4/22/2015,4/27/2015,5,2015,Q2
1261270,HSBC North America Holdings Inc.,Bank account or service,"Account opening, closing, or management",OH,Email,02/27/2015,03/03/2015,Yes,Yes,Ohio,2/27/2015,03/03/2015,4,2015,Q1
1342464,Arbor Residential Mortgage LLC,Mortgage,"Loan servicing, payments, escrow account",OR,Web,04/22/2015,04/22/2015,Yes,No,Oregon,4/22/2015,4/22/2015,0,2015,Q2
1428092,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",IL,Web,06/18/2015,06/18/2015,Yes,No,Illinois,6/18/2015,6/18/2015,0,2015,Q2
482952,BNY Mellon,Bank account or service,Using a debit or ATM card,CA,Web,07/08/2013,08/08/2013,Yes,Yes,California,08/07/2013,08/08/2013,1,2013,Q3
1386309,"Eastern Revenue, Inc",Debt collection,Taking/threatening an illegal action,PA,Web,05/20/2015,05/20/2015,No,No,Pennsylvania,5/20/2015,5/20/2015,0,2015,Q2
388167,JPMorgan Chase & Co.,Credit card,Collection practices,NY,Email,04/22/2013,05/28/2013,Yes,No,New York,4/22/2013,5/28/2013,36,2013,Q2
774069,"Portfolio Recovery Associates, Inc.",Debt collection,"Loan modification,collection,foreclosure",NC,Web,03/24/2014,03/24/2014,Yes,No,North Carolina,3/24/2014,3/24/2014,0,2014,Q1
640503,Provident Funding,Mortgage,"Loan servicing, payments, escrow account",FL,Web,12/20/2013,12/20/2013,Yes,Yes,Florida,12/20/2013,12/20/2013,0,2013,Q4
1016487,HSBC North America Holdings Inc.,Mortgage,"Loan servicing, payments, escrow account",UT,Web,05/09/2014,05/09/2014,Yes,No,Utah,09/05/2014,09/05/2014,0,2014,Q3
1730206,"Credit Karma, Inc.",Credit reporting,Credit monitoring or identity protection,FL,Web,06/01/2016,06/01/2016,Yes,No,Florida,01/06/2016,01/06/2016,0,2016,Q1
944801,"Frederick J. Hanna & Associates, P.C. (closed)",Debt collection,False statements or representation,GA,Web,07/20/2014,07/20/2014,Yes,No,Georgia,7/20/2014,7/20/2014,0,2014,Q3
1348370,USAA Savings,Mortgage,"Application, originator, mortgage broker",OR,Web,04/27/2015,04/27/2015,Yes,No,Oregon,4/27/2015,4/27/2015,0,2015,Q2
483592,Innovis,Credit reporting,Improper use of my credit report,VA,Web,08/08/2013,08/27/2013,Yes,No,Virginia,08/08/2013,8/27/2013,19,2013,Q3
1927427,"Empowerment Ventures, LLC",Prepaid card,Unauthorized transactions/trans. issues,NC,Web,05/16/2016,05/18/2016,Yes,No,North Carolina,5/16/2016,5/18/2016,2,2016,Q2
378701,Citibank,Mortgage,Credit decision / Underwriting,PA,Web,10/04/2013,11/04/2013,Yes,No,Pennsylvania,04/10/2013,04/11/2013,1,2013,Q2
574101,USAA Savings,Bank account or service,"Account opening, closing, or management",CA,Phone,10/28/2013,10/28/2013,Yes,No,California,10/28/2013,10/28/2013,0,2013,Q4
1527834,Speedy Cash Holdings,Payday loan,Can't contact lender,KS,Web,08/20/2015,08/20/2015,Yes,No,Kansas,8/20/2015,8/20/2015,0,2015,Q3
2017772,JPMorgan Chase & Co.,Credit card,Closing/Cancelling account,NY,Web,07/18/2016,07/18/2016,Yes,No,New York,7/18/2016,7/18/2016,0,2016,Q3
716489,Citibank,Credit card,Late fee,NE,Web,02/17/2014,02/26/2014,Yes,No,Nebraska,2/17/2014,2/26/2014,9,2014,Q1
2085116,"Citizens Financial Group, Inc.",Bank account or service,Problems caused by my funds being low,PA,Web,08/29/2016,08/29/2016,Yes,No,Pennsylvania,8/29/2016,8/29/2016,0,2016,Q3
827873,Ocwen,Mortgage,"Loan servicing, payments, escrow account",CA,Email,04/28/2014,04/30/2014,Yes,Yes,California,4/28/2014,4/30/2014,2,2014,Q2
1693007,Discover,Credit card,Transaction issue,OK,Web,11/12/2015,11/12/2015,Yes,No,Oklahoma,12/11/2015,12/11/2015,0,2015,Q4
219725,Synchrony Financial,Credit card,Credit determination,FL,Email,02/01/2013,03/01/2013,Yes,No,Florida,01/02/2013,01/03/2013,1,2013,Q1
1622638,Southern Management Systems Inc.,Student loan,Dealing with my lender or servicer,NY,Web,10/23/2015,11/16/2015,Yes,No,New York,10/23/2015,11/16/2015,24,2015,Q4
373136,Bank of America,Mortgage,"Loan servicing, payments, escrow account",CA,Web,03/04/2013,03/04/2013,Yes,No,California,04/03/2013,04/03/2013,0,2013,Q2
1579578,Scottrade Bank,Bank account or service,"Account opening, closing, or management",CA,Web,09/24/2015,09/28/2015,Yes,Yes,California,9/24/2015,9/28/2015,4,2015,Q3
738296,"Caliber Home Loans, Inc",Debt collection,"Loan modification,collection,foreclosure",GA,Email,02/28/2014,04/03/2014,Yes,No,Georgia,2/28/2014,03/04/2014,4,2014,Q1
387801,Experian,Credit reporting,Improper use of my credit report,TX,Web,04/20/2013,04/22/2013,Yes,No,Texas,4/20/2013,4/22/2013,2,2013,Q2
2015645,U.S. Bancorp,Credit card,Advertising and marketing,TX,Web,07/16/2016,07/16/2016,Yes,No,Texas,7/16/2016,7/16/2016,0,2016,Q3
1529304,"Citizens Financial Group, Inc.",Credit card,Identity theft / Fraud / Embezzlement,OH,Email,08/20/2015,08/30/2015,Yes,No,Ohio,8/20/2015,8/30/2015,10,2015,Q3
1793125,"Lockhart, Morris & Montgomery Inc.",Debt collection,Improper contact or sharing of info,FL,Web,02/18/2016,02/23/2016,Yes,No,Florida,2/18/2016,2/23/2016,5,2016,Q1
1446026,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",IL,Web,06/30/2015,06/30/2015,Yes,No,Illinois,6/30/2015,6/30/2015,0,2015,Q2
1907113,Discover,Credit card,Identity theft / Fraud / Embezzlement,WI,Web,03/05/2016,03/05/2016,Yes,No,Wisconsin,05/03/2016,05/03/2016,0,2016,Q2
2072504,"SunTrust Banks, Inc.",Bank account or service,Deposits and withdrawals,FL,Email,08/19/2016,08/25/2016,Yes,No,Florida,8/19/2016,8/25/2016,6,2016,Q3
763265,"Bull City Financial Solutions, Inc",Debt collection,"Loan modification,collection,foreclosure",VA,Web,03/14/2014,03/14/2014,Yes,No,Virginia,3/14/2014,3/14/2014,0,2014,Q1
1697636,Encore Capital Group,Debt collection,False statements or representation,MI,Web,12/15/2015,12/15/2015,Yes,Yes,Michigan,12/15/2015,12/15/2015,0,2015,Q4
1518335,JPMorgan Chase & Co.,Bank account or service,Deposits and withdrawals,NY,Web,08/13/2015,08/13/2015,Yes,No,New York,8/13/2015,8/13/2015,0,2015,Q3
554022,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",NV,Phone,07/10/2013,07/10/2013,Yes,Yes,Nevada,10/07/2013,10/07/2013,0,2013,Q4
1980876,Experian,Credit reporting,Credit reporting company's investigation,MA,Web,06/22/2016,06/22/2016,Yes,No,Massachusetts,6/22/2016,6/22/2016,0,2016,Q2
857340,Citibank,Mortgage,"Loan servicing, payments, escrow account",NC,Web,05/17/2014,05/17/2014,Yes,No,North Carolina,5/17/2014,5/17/2014,0,2014,Q2
834299,"Enova International, Inc.",Payday loan,Charged fees or interest I didn't expect,MD,Web,01/05/2014,01/05/2014,Yes,No,Maryland,05/01/2014,05/01/2014,0,2014,Q2
1786179,Penn Credit Corporation,Debt collection,False statements or representation,NJ,Web,12/02/2016,12/02/2016,Yes,No,New Jersey,02/12/2016,02/12/2016,0,2016,Q1
603446,Barclays PLC,Credit card,Credit determination,MO,Postal mail,11/19/2013,11/21/2013,Yes,No,Missouri,11/19/2013,11/21/2013,2,2013,Q4
1880808,Discover,Credit card,Rewards,AZ,Web,04/14/2016,04/14/2016,Yes,Yes,Arizona,4/14/2016,4/14/2016,0,2016,Q2
2062779,Experian,Credit reporting,Credit reporting company's investigation,WI,Web,08/15/2016,08/15/2016,Yes,Yes,Wisconsin,8/15/2016,8/15/2016,0,2016,Q3
2014713,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",NY,Phone,07/15/2016,07/15/2016,Yes,No,New York,7/15/2016,7/15/2016,0,2016,Q3
880540,FirstBank of Puerto Rico,Bank account or service,"Account opening, closing, or management",PR,Postal mail,04/06/2014,06/18/2014,Yes,No,#N/A,06/04/2014,6/18/2014,14,2014,Q2
1240863,Delbert Services,Consumer Loan,Managing the loan or lease,HI,Web,02/14/2015,02/14/2015,Yes,Yes,Hawaii,2/14/2015,2/14/2015,0,2015,Q1
642352,BBVA Compass,Bank account or service,Deposits and withdrawals,CA,Phone,12/23/2013,03/01/2014,Yes,No,California,12/23/2013,01/03/2014,11,2013,Q4
1465954,Wells Fargo & Company,Bank account or service,Deposits and withdrawals,FL,Email,07/13/2015,07/14/2015,Yes,No,Florida,7/13/2015,7/14/2015,1,2015,Q3
